id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4840494363838498,MgZrug6zg,6151887830,山有荞松,吓到我鼻哥窿都无肉，仔细看了两遍确认要排查的是26号晚，我是25号晚相同时间段去的。那里曾经是我的宝藏验核酸点啊，无敌江景，停车方便，如今也沦陷了。南城莞城分别打电话和发短信来催了，可我明明十点多就验了核酸啊。南城半小时内给我打了三次电话，我现在听到电话声都怕怕,,,,,0,2,0,2022-11-27 19:07,HUAWEI P40 Pro 5G,"['https://wx2.sinaimg.cn/large/006IkH3ggy1h8jw0t7srbj30g60w40y8.jpg', 'https://wx2.sinaimg.cn/large/006IkH3ggy1h8jw0tllhsj30xc0pqmzg.jpg', 'https://wx2.sinaimg.cn/large/006IkH3ggy1h8jw0u6x5wj30xc0vin32.jpg', 'https://wx2.sinaimg.cn/large/006IkH3ggy1h8jw0uiy9xj30jx0ixwgn.jpg']",,
4840779433904877,Mh6RhgnPT,1142839083,阿阿阿晏,我就神奇最近每天都去做核酸，昨天怎么还给我三个电话让我去做核酸，我住莞城，南城上班。原来昨天南城有两个社区筛查出来的无症状者。千万管控好点，我们不想居家办公。,,,,,0,0,0,2022-11-28 14:00,新版微博 weibo.com,,,
4840771558053017,Mh6EzxMXn,5981552865,辛克莱嘎嘣,一天100例与其让长安学生来一下又火速被遣送回家不如大家一起回家算了说得好像没和长安人接触一样的有什么用上次虎门也是人家千里迢迢来莞城来了半天又千里迢迢回去那个完全听不清楚看不清楚的网课有什么用,,,,,0,2,1,2022-11-28 13:28,红米Redmi,,,
4840493626429642,MgZqiqYDU,3277640040,东莞电台畅享1075,【#畅享1075微路况#】19:00路况一、快速路（1）松山湖大道：东城区松山湖大道中医院路段往市区方向，由于车流量大，行车缓慢约1.5公里，铁骑在该路段巡逻。二、城区：（1）莞城区：学院路理工路口，由于车流量大，周边行车缓慢。（2）东城区：1.东城中路光辉路口，由于车流量大，周边行车缓慢。2.东城中路天宝路口，由于车流量大，周边行车缓慢。3.学院路鸭叫尾路口，由于车流量大，周边行车缓慢。以上缓行路口，均有辖区大队现场值守。,,,,畅享1075微路况,0,0,0,2022-11-27 19:04,360安全浏览器,,,
4840736720159008,Mh5Ko0FmE,1725905050,happy咖啡朱古力,#朱古力觅食记#“你会不会突然的出现”“在街角的咖啡店”清冷孤傲的冷色调新中式庭院🏡坐落在街角边的独栋房子环境舒适回归自然感受那一份禅意宁静室内外都非常宽敞藤编椅、原木长凳随意挑选🍹香茅柠檬茶东南亚风味十足，新鲜的香茅与柠檬激发出一股清新自然的味道，甜度适中分量大🎋工作日的下午庭院依然座无虚席，阳光正好的日子看看夕阳聊聊天，一杯茶饮一份糕点享受片刻安宁足矣🏠店名：路上咖啡📍地址：东莞莞城街道叫尾街一巷1号🅿️交通：停车非常不方便，建议绿色出行#美食时刻##美食分享#美食#茶##下午茶#,,,,"朱古力觅食记,美食时刻,美食分享,茶,下午茶",0,0,0,2022-11-28 11:10,iPhone客户端,"['https://wx3.sinaimg.cn/large/66df389agy1h8ko0wt62ej20u013zgxa.jpg', 'https://wx1.sinaimg.cn/large/66df389agy1h8ko0zft1nj22dc35rhdx.jpg', 'https://wx1.sinaimg.cn/large/66df389agy1h8ko13lll1j22dc35r7wk.jpg', 'https://wx1.sinaimg.cn/large/66df389agy1h8ko16j0knj22dc35rb2c.jpg', 'https://wx1.sinaimg.cn/large/66df389agy1h8ko19u9grj22bz340npg.jpg', 'https://wx3.sinaimg.cn/large/66df389agy1h8ko1ekwj6j22c0341npl.jpg', 'https://wx4.sinaimg.cn/large/66df389agy1h8ko1ik8g5j22c0341e87.jpg', 'https://wx3.sinaimg.cn/large/66df389agy1h8ko1lo9qrj22dc35r4qs.jpg', 'https://wx4.sinaimg.cn/large/66df389agy1h8ko0w4trpj22dc35ru11.jpg']",,
4840493558535304,MgZqbzOqc,2312496800,missnameless,莞城长安天天叫我做核酸松山湖还打电话来说这控制欲我又不是你们的常住人口,,,,,2,3,0,2022-11-27 19:04,iPhone客户端,"['https://wx3.sinaimg.cn/large/89d5e6a0gy1h8jw2baxiwj20u01t20x9.jpg', 'https://wx2.sinaimg.cn/large/89d5e6a0gy1h8jw2goid2j20u01t2n5q.jpg']",,
4840486097389923,MgZe9v0sj,3277640040,东莞电台畅享1075,【#畅享1075微路况#】18:30路况一、快速路（1）环城路：1.东城区环城路高级中学路段往东城方向，由于车流量大，行车缓慢约1.5公里，铁骑在该路段巡逻。2.东城区环城路圃园立交路段往南城方向，由于交通事故，行车缓慢约1.5公里，铁骑现场处理。（2）东部快速：横沥镇东部快速路横沥立交路段往桥头方向，由于交通事故，行车缓慢约2公里，铁骑现场处理。（3）松山湖大道：东城区松山湖大道中医院路段往市区方向，由于车流量大，行车缓慢约1.5公里，铁骑在该路段巡逻。二、城区：（1）莞城区：1.东城西路雍华庭路口，由于车流量大，周边行车缓慢。2.学院路理工路口，由于车流量大，周边行车缓慢。（2）东城区：1.旗峰路黄旗路口，由于车流量大，周边行车缓慢。2.东城中路光辉路口，由于车流量大，周边行车缓慢。3.莞樟路东城大队路口，由于车流量大，周边行车缓慢。4.东城中路天宝路口，由于车流量大，周边行车缓慢。5.东城中路育华路口，由于车流量大，周边行车缓慢。（3）南城区：东莞大道会展路口，由于车流量大，周边行车缓慢。（4）万江区：莞穗路教育路口，由于车流量大，周边行车缓慢。以上缓行路口，均有辖区大队现场值守。,,,,畅享1075微路况,0,0,0,2022-11-27 18:34,360安全浏览器,,,
4840469924154348,MgYO4hqJC,3277640040,东莞电台畅享1075,【#畅享1075微路况#】17:30路况一、快速路（1）环城路：1.万江区环城路翰林学校路段往南城方向，由于车流量大，行车缓慢约1.5公里，铁骑在该路段巡逻。2.东城区环城路莞长立交路段往东城方向，由于交通事故，行车缓慢1公里，铁骑现场处理。（2）东部快速：寮步镇东部快速路寒溪河路段往市区方向，由于交通事故，行车缓慢约2公里，铁骑现场处理。（3）松山湖大道：东城区松山湖大道中医院路段往市区方向，由于车流量大，行车缓慢约1.5公里，铁骑在该路段巡逻。二、城区：（1）莞城区：1.学院路理工路口，由于车流量大，周边行车缓慢。2.东城西路雍华庭路口，由于车流量大，周边行车缓慢。（2）东城区：1.东城中路光辉路口，由于车流量大，周边行车缓慢。2.东宝路东城供电路口，由于车流量大，周边行车缓慢。3.东宝路东城大队路口，由于车流量大，周边行车缓慢。以上缓行路口，均有辖区大队现场值守。,,,,畅享1075微路况,0,0,0,2022-11-27 17:30,360安全浏览器,,,
4840196779284841,MgRHvCXpv,7207890185,YYiini,莞城医院去望牛墩支援了！,,,,,0,0,0,2022-11-26 23:25,HarmonyOS设备,,,
4840134799789440,MgQ5xF4Gc,3178830012,亲爱的萧小姐,180万买一整栋莞城房房子距离莞城人民公园50米占地43.1平.使用面积129平入户就读:莞城步步高小学+初中速度：15899926676🚫:东莞户籍且名下只有一套房或无房，一次性付款购买L亲爱的萧小姐的微博视频,,东莞·联佳大厦,,,0,0,0,2022-11-26 19:18,微博视频号,,"http://f.video.weibocdn.com/u0/dP1K7Zv4gx0815xDtMWc01041200hsD40E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1676615599&ssig=uMiUjFK1Ly&KID=unistore,video",
4839840610783070,MgIr33hIa,3958454223,Aprilok,那天莞城🧩,,,,,0,6,8,2022-11-25 23:49,iPhone客户端,"['https://wx4.sinaimg.cn/large/ebf137cfgy1h8ht277frbj20u0190jz8.jpg', 'https://wx1.sinaimg.cn/large/ebf137cfgy1h8ht20tw7ij20u0140woc.jpg', 'https://wx3.sinaimg.cn/large/ebf137cfgy1h8ht1za249j20u0140gso.jpg', 'https://wx4.sinaimg.cn/large/ebf137cfgy1h8ht23izurj20u014014r.jpg', 'https://wx4.sinaimg.cn/large/ebf137cfgy1h8ht1xy6w5j20u0140h26.jpg', 'https://wx1.sinaimg.cn/large/ebf137cfgy1h8ht22acapj20u0140dqd.jpg', 'https://wx1.sinaimg.cn/large/ebf137cfgy1h8ht24sv12j20u0140wpr.jpg', 'https://wx3.sinaimg.cn/large/ebf137cfgy1h8ht25slwlj20u00z6ago.jpg', 'https://wx4.sinaimg.cn/large/ebf137cfgy1h8ht29inp7j20u0140qdr.jpg']",,
4840019754484175,MgN5ZiOxp,2325732292,杨国其律师,莞城社区卫生服务中心就诊L杨国其律师的微博视频,,,,,0,0,0,2022-11-26 11:41,微博视频号,,"http://f.video.weibocdn.com/u0/nhxZ1aRggx08152fR8iI010412007LN20E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1676615599&ssig=hdiJbIc0Tr&KID=unistore,video",
4839835971355501,MgIjz5GCV,1776958935,_灶头,【莞城视觉】——摄于2022夏季。,,,,,0,0,1,2022-11-25 23:31,iPhone客户端,"['https://wx3.sinaimg.cn/large/69ea3dd7gy1h8hskbsjtfj21nw30ykjl.jpg', 'https://wx4.sinaimg.cn/large/69ea3dd7gy1h8hskhfqvsj22yv4ga1l2.jpg', 'https://wx2.sinaimg.cn/large/69ea3dd7gy1h8hsk8ajrnj23114jkkjp.jpg', 'https://wx1.sinaimg.cn/large/69ea3dd7gy1h8hsknt8nkj22hj3qbe83.jpg', 'https://wx3.sinaimg.cn/large/69ea3dd7gy1h8hskjaoj0j21lf2e5x6p.jpg', 'https://wx4.sinaimg.cn/large/69ea3dd7gy1h8hskt11afj23344mokjo.jpg']",,
4839981107121639,MgM5EtSF9,2436130255,生活艺术地图lifeartmap,"美·好时代——广州雕塑院主题雕塑作品展展期：2022年11月26日-12月18日9:30-12:30,13:00-17:00,逢周一闭馆地点：莞城美术馆二层/一层与二层的公共区域东莞市莞城区高第街5号市民广场北楼预约：微信公众号“莞城美术馆”→【预约】→【预约参观】本次展览甄选来自广州雕塑院69件架上作品、4件户外作品。以作品的表现内容分为“美好生活”“运动英姿”和“非遗风采”三个单元，从时代之变、中国之进、人民之呼中提炼主题，突出雕塑家对时代方向的正确把握，对时代主题的深入挖掘，对时代精神的深刻领会，对时代发展的真实写照。雕塑以其立体观赏的艺术特质更显平易近人，给予人们与自身生活的联动和对刻画题材的共感，增强艺术体验，于有限的创作尺寸和空间中提供无垠的遐想。#东莞展览推荐#",,,,东莞展览推荐,0,0,0,2022-11-26 09:08,微博 weibo.com,"['https://wx1.sinaimg.cn/large/913465cfgy1h8hdb09r07j20u00mw0ul.jpg', 'https://wx1.sinaimg.cn/large/913465cfgy1h8hdb0dwvmj20ju0o7dij.jpg', 'https://wx4.sinaimg.cn/large/913465cfgy1h8hdb01empj20u00k1q3j.jpg', 'https://wx1.sinaimg.cn/large/913465cfgy1h8hdb03esrj20u018z769.jpg', 'https://wx1.sinaimg.cn/large/913465cfgy1h8hdb010iej20u00dx756.jpg', 'https://wx2.sinaimg.cn/large/913465cfgy1h8hdb87ad6j20u00khjsj.jpg']",,
4839760936308655,MgGmxqtav,7752311127,广东百晓生,#东莞观音山森林公园游玩攻略##这个冬天这么玩##校园热点运营官#🌲东莞观音山有着东莞市内最完整的原始次生林，被誉为“南天灵秀胜境，森林康养福地”，是国家AAAA级景区。🥰久仰观音山大名，周末我便约好闺蜜一起去了东莞樟木头的观音山游玩。🍀景点地址：东莞樟木头镇石新区笔架山大道1号🚌交通方式:在东莞市区可到汽车总站乘莞城——樟木头观音山森林公园的专线巴士前往，6：00～19：00每半小时一班，票价8元。💗游览路线:上山坐观光车来到有着很多网红打卡点的感恩广场，在这里，你可以尽情的打卡拍照并观看精彩的表演。其中，租件汉服吊上威亚体验飞天感觉的项目是万万不能错过的。然后，走上红黄蓝三色大道，与山上的同心锁景点合影，走走状元桥感受下气氛，在到观音寺里烧香祈福。丛林探险，动物园，可以骑马打枪射箭的军事体验馆也是非常受欢迎的游玩项目。最后，你可以选择坐滑道下山或者滑索下山。山下还有着很多好玩的游玩设施和网红场馆。,,,,"东莞观音山森林公园游玩攻略,这个冬天这么玩,校园热点运营官",213,8,76,2022-11-25 18:33,百晓生的iPhone 6s,"['https://wx1.sinaimg.cn/large/008sDUgfgy1h8hjz456r4j30u0140jzu.jpg', 'https://wx1.sinaimg.cn/large/008sDUgfgy1h8hjz4tv4gj30u014egx0.jpg', 'https://wx1.sinaimg.cn/large/008sDUgfgy1h8hjz5b1qpj30u0140ag1.jpg', 'https://wx4.sinaimg.cn/large/008sDUgfgy1h8hjz3fl2mj30u0140aeo.jpg', 'https://wx2.sinaimg.cn/large/008sDUgfgy1h8hjz5uqzoj30u0140dmi.jpg', 'https://wx1.sinaimg.cn/large/008sDUgfgy1h8hjz6bxj8j30u0140qdd.jpg']",,
4839753188643939,MgGa2AgGn,1833347755,东莞夕子,一座城，二个天地行走的莞城，老城区，因为东莞南城街道的成立，新的市政府大楼启用，基本上很少人去老城区了。莞城区的优势，教育资源，文化资源，也慢慢在改变。城市的发展都是这样的，一个区优先发展二十年，另一个热点开始发展。南城区，经过二十年发展，慢慢改变了东莞城市形象。,,,,,0,0,0,2022-11-25 18:02,iQOO Z3 性能先锋,['https://wx3.sinaimg.cn/large/6d46aaabgy1h8hj34w96wj21400u0grf.jpg'],,
4839729453336294,MgFxLdZVc,3283308885,是胖大欣呀,茅台东莞小茅台四瓶，南城莞城万江自提代价来,,,,,0,0,1,2022-11-25 16:28,茅台超话,,,
4839657914762919,MgDGnjZ3h,2994624274,知行思辩,辛苦了一周，想逃离城市的喧嚣，想约三五知己或者约会不知道去哪儿？那么来下坝坊走走吧！在晚上的时候，各种灯光都会亮起，一整条清吧街都会热闹起来，每一家清吧都有不同的惊喜，可以选择热闹地k歌，安静地倾听民谣，各种风格的店任意选择！1️⃣东莞手信制茶厂推荐：围炉煮茶，八宝茶套餐围着暖炉，烤上柿子、板栗、红薯，喝着热茶别有风味哦。二楼是东莞手信区，三楼是文创区，还有一个大露台，快来和漂亮的风景合影吧。2️⃣WonderfruitCafe穿过播放着音乐的小巷，来到这家稍显清静的小店，店主人之前去过很多地方旅行，店里的东西都是多处带回来的私藏小宝藏，有一只很可爱的狗狗守店，在二楼露台有雅座，可以坐着聊天发呆，独享夜晚的美好。3️⃣JoLiveHouseBar粉色灯光打在充满涂鸦的老房子上，可以来这里感受晚上的live，很热闹哟！4️⃣清花醉月下坝坊的最高店，在这里小酌一杯，夜览夜景真的很美呢！如果你想吃烧烤，喝茶，炸鸡啤酒，小酌一杯，听歌发呆等等，来到这儿总有让你心动的小店。【游玩指引】地址：东莞市万江区下坝坊（导航直接搜“下坝坊”）进村有停车场，收费不高。门票：🆓直接来就可以啦公交：11、21、25、29路在坝头新村站下车，380米左右即可到达👉建议晚上来，氛围感更好哟！酒吧大多晚上开业🌟🌟很多店都会开到凌晨哦，开心过后也不用为了住宿担心哟！上M团民宿app➡️漫拾光的民宿（下坝坊二店）📍莞城街道鸿福西路8号东江之星💛亮点：1️⃣离下坝坊很近，开车10分钟，需要点外卖也很方便。2️⃣晚上可解锁美丽的城市夜景。3️⃣Loft层的设计，双重惊喜！首层有投影，二楼是舒服的大床，想在房间里拍照也很出片！#这间民宿打几分[话题]#、#周末去哪儿[话题]#、#小众旅行地[话题]#、#周末[话题]#、#东莞旅游[话题]#、#周边游[话题]#、#下坝坊[话题]#、#浪漫约会[话题]##周末出行[话题]##M团民宿[话题]#,,,,"这间民宿打几分[话题],周末去哪儿[话题],小众旅行地[话题],周末[话题],东莞旅游[话题],周边游[话题],下坝坊[话题],浪漫约会[话题],周末出行[话题],M团民宿[话题]",2,133,66,2022-11-25 11:43,iPhone客户端,"['https://wx1.sinaimg.cn/large/b27e5712gy1h8h83uykwjj23402c0e83.jpg', 'https://wx4.sinaimg.cn/large/b27e5712gy1h8h83yf72rj23402c0kjo.jpg', 'https://wx4.sinaimg.cn/large/b27e5712gy1h8h84230a6j21400u04qp.jpg', 'https://wx1.sinaimg.cn/large/b27e5712gy1h8h83rbioqj23402c07wj.jpg', 'https://wx1.sinaimg.cn/large/b27e5712gy1h8h842i9jbj20wi0ljgqx.jpg', 'https://wx2.sinaimg.cn/large/b27e5712gy1h8h843lejpj20wi0lh0vn.jpg', 'https://wx2.sinaimg.cn/large/b27e5712gy1h8h8447psaj20wi0lbgp6.jpg', 'https://wx4.sinaimg.cn/large/b27e5712gy1h8h844yes9j20wi0llgsp.jpg']",,
4839610348470313,MgCrEzxvX,3686382915,不要找到我_111,昨天是一个很激情的故事了我和艇子鸡都很喜欢内马尔艇子鸡是个狂热粉约好了25号凌晨一起看球于是0点到早上8点两个疯子快乐了一个晚上可以说笑声传遍整个凌晨的莞城大街,,,,,0,4,3,2022-11-25 08:34,iPhone客户端,,,
4839508572897416,MgzNvc9Kw,6231747321,藍得想吖,🙋与闺蜜一起游玩东莞观音山久仰东莞观音山大名，周末我便约好闺蜜一起去了东莞樟木头的观音山游玩。🌲东莞观音山有着东莞市内最完整的原始次生林，被誉为“南天灵秀胜境，森林康养福地”，是国家AAAA级景区。🐾景点地址：东莞樟木头镇石新区笔架山大道1号🚌交通方式:在东莞市区可到汽车总站乘莞城——樟木头观音山森林公园的专线巴士前往，6：00～19：00每半小时一班，票价8元。👣游览路线:上山坐观光车来到有着很多网红打卡点的感恩广场，在这里，你可以尽情的打卡拍照并观看精彩的表演。其中，租件汉服吊上威亚体验飞天感觉的项目是万万不能错过的。然后，走上红黄蓝三色大道，与山上的同心锁景点合影，走走状元桥感受下气氛，在到观音寺里烧香祈福。丛林探险，动物园，可以骑马打枪射箭的军事体验馆也是非常受欢迎的游玩项目。最后，你可以选择坐滑道下山或者滑索下山。山下还有着很多好玩的游玩设施和网红场馆。🤗因为被很多好玩的游玩项目和好看的景点所吸引，游玩了一天的我便与闺蜜一起选择住在了距离观音山仅需10分钟车程的民宿里，以便第二日继续游玩。而该民宿位于天一城大型购物商场与汽车站之间，出行购物都很方便。民宿房间空间很大，开窗面对着山，房间设施齐全，内还有100寸幕布可充当私人影院！民宿:幸福民宿，预定方式MT民宿地址:广东·东莞·樟木头镇·樟罗社区#宝藏民宿请指教##城市漫游攻略##东莞观音山旅游##周边游#,,,,"宝藏民宿请指教,城市漫游攻略,东莞观音山旅游,周边游",1,67,32,2022-11-25 01:50,真我GT Neo 闪速版,"['https://wx4.sinaimg.cn/large/006NJM9zgy1h8gqk2i9w7j31900u0wyv.jpg', 'https://wx3.sinaimg.cn/large/006NJM9zgy1h8gqkn1wxfj30hs0ph7h2.jpg', 'https://wx3.sinaimg.cn/large/006NJM9zgy1h8gqk2v0qtj30hs0buqb4.jpg', 'https://wx1.sinaimg.cn/large/006NJM9zgy1h8gqk357ecj30hs0dcgxl.jpg', 'https://wx3.sinaimg.cn/large/006NJM9zgy1h8gqk3oty7j31c41s54qs.jpg', 'https://wx2.sinaimg.cn/large/006NJM9zgy1h8gqk4nqycj30rs15ob29.jpg', 'https://wx4.sinaimg.cn/large/006NJM9zgy1h8gqk55kkzj30zk0qoqe3.jpg', 'https://wx1.sinaimg.cn/large/006NJM9zgy1h8gqk5pg9aj30zk0qo13i.jpg', 'https://wx3.sinaimg.cn/large/006NJM9zgy1h8gqk66hwcj30zk0qodr1.jpg']",,
4839492215114747,Mgzn7lszV,2308559311,唐陈峻林,#人文摄影##摄影#唐陈峻林老莞城一条老街，一段故事一半诗意，一半烟火摄影｜后期:@唐陈峻林📸:佳能EOSRP24-105,,东莞·老莞城饭店,唐陈峻林,"人文摄影,摄影",0,3,2,2022-11-25 00:45,唐陈峻林超话,"['https://wx4.sinaimg.cn/large/8999d1cfgy1h8gp1aqa02j23fu2kwnpf.jpg', 'https://wx2.sinaimg.cn/large/8999d1cfgy1h8gp1k1p8hj23fu2kw7wk.jpg', 'https://wx3.sinaimg.cn/large/8999d1cfgy1h8gp1cgli7j23fu2kwqv7.jpg', 'https://wx4.sinaimg.cn/large/8999d1cfgy1h8gp1iar2zj23fu2kwkjn.jpg', 'https://wx1.sinaimg.cn/large/8999d1cfgy1h8gp1grohzj23fu2kwkjo.jpg', 'https://wx1.sinaimg.cn/large/8999d1cfgy1h8gp1llyvmj23be2hke83.jpg', 'https://wx2.sinaimg.cn/large/8999d1cfgy1h8gp1nx8b7j23fu2kwx6r.jpg', 'https://wx2.sinaimg.cn/large/8999d1cfgy1h8gp1evos3j23vc2kw7wl.jpg', 'https://wx1.sinaimg.cn/large/8999d1cfgy1h8gp1pdl29j23602dihdv.jpg']",,
4851278242391384,MlvYQa26I,1650263664,黄欣伟,#东莞全域放开住房限购#12月26日，随着东莞市住房和城乡建设局发布《关于进一步优化房地产调控政策的通知》，官宣莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区的新建商品住房和二手商品住房取消限购。虽然也附着“上述区域的新房须自网签之日起满3年或取得不动产权证满2年方可上市交易，二手商品住房暂停实行限售政策”，但东莞全域放开了限购已经事实成立。之前的7月4日，东莞已将限购范围缩小到莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区(以下简称“限购区域”)，所以本次可以被认定为东莞彻底不限购。就算当时限购和如今取消限购的初心还在，但效果会如初心所指么？目前看来不乐观。其一，东莞楼市该如何定性？如果是内需自住型，那么过去为什么要限购？想必是自住有余所以引发了外来投资；如果是外溢置业性，在近期广深楼市的弱势之下，外溢的需求还有多少？其二，政策更需要“压茬推进”。7月4日，东莞把限购范围缩小到莞城街道、东城街道、南城街道等五个区域之后，楼市被激活的效应有多少？笔者记得在今年夏天曾经撰文，指出包括东莞在内的全国13个城市二手房指导价已经事实放开，可见当时楼市已经燃眉之急。那么二手房指导价事实放开，会对新房市场有何影响？特别是在包括东莞在内的大多数三四线城市楼市萎靡不振之下，二手房指导价放开不会引发价格回暖，因为成交已冷，所以“放开也是马后炮”，二手房不振自然价格松动，新房的所谓因限价而倒挂的优势也事实不存在了。其三，政策想到楼市，还需要“更精准更给力刺激”。12月18日，清华大学国家金融研究院院长、中国国际经济交流中心副理事长朱民在《财经》年会2023上表示，住房现在来看主要是消费，不是供给的问题，总供给是大于总需求的。住房更新消费需要有新的政策来鼓励和支持，来提振居民信心，特别是第二套房等等。我们不能认为，随着流动性的注入，房地产业稳住了住房，明年会自然反弹。因为它的总需求和总供给的结构是不平衡的，还是要用政策。由此可见，东莞的限购政策此时放开，根本已经错过了“想买的大势”，所以效果基本可以忽略，再加上这几年东莞的产业不振，对外吸纳人口的效果也可想而知。放开太晚，但总算是放开了，这种形式主义救市不值得借鉴，反而要值得警惕。,,,,东莞全域放开住房限购,0,0,0,2022-12-27 13:18,新版微博 weibo.com,['https://wx4.sinaimg.cn/large/625d0670gy1h9iapvu3kkj20o70fq412.jpg'],,
4851273469533910,MlvR8E0cK,3769804445,柏铭007,东莞放出了最大的救市房地产市场的大招，全市暂停房地产限购。12月26日午间，东莞市住房和城乡建设局发布关于《关于进一步优化房地产调控政策的通知（东建房〔2022〕23号）》，确认从通知发布之日起，莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区全面暂停实施商品住房限购政策。这样的大招发出，看看能不能鼓励更多人买房了，房市涨声响起来，大家都热切期盼着，就不要让大家失望啦。,,,,,2,0,4,2022-12-27 12:59,微博 weibo.com,['https://wx3.sinaimg.cn/large/e0b2a69dgy1h9ia69i97nj20jg0elaev.jpg'],,
4851255376355837,MlvnXqFrv,6570665909,阿九是九,遇见#莞城#,,,,莞城,0,1,0,2022-12-27 11:47,OPPO A95 5G,"['https://wx2.sinaimg.cn/large/007aFQmpgy1h9i7upf60dj30u0140agv.jpg', 'https://wx3.sinaimg.cn/large/007aFQmpgy1h9i7ur19h8j30u0140drf.jpg']",,
4839423336775878,MgxA1sqIm,2891241654,翠玲瑶珠宝,東莞莞城河唇坊巷口GR3拍摄,,,,,0,0,2,2022-11-24 20:11,iPad客户端,['https://wx2.sinaimg.cn/large/ac54d8b6gy1h8gh6l9qlbj223u35s7wj.jpg'],,
4851244876961180,Mlv71tcV6,2579500772,东莞市教育局,【品质“云课堂”丨莞城：云课有“料”有“趣”，居家学习有实效】根据《做好2022年秋季学期寒假前教育教学安排发布最新通知》，中小学、幼儿园开展线上教育工作。莞城各校快速响应上级通知，遵循五育融合、全面育人的原则，科学统筹部署，使线上教学有序“再出发”，真正实现品质“云课堂”。O品质“云课堂”丨莞城：云课有“料”有“趣”，居家学习有实效,,,,,0,0,0,2022-12-27 11:06,新版微博 weibo.com,['https://wx2.sinaimg.cn/large/99c00ee4gy1h9i6w1u23lj20gk0dyn13.jpg'],,
4839417473405091,MgxqzehOP,7355708920,花月妖就是我,天边——叶一稼的乡愁叙事展览时间2022年11月25日至2023年1月8日展览地点莞城美术馆一楼展厅O绿洲,,,,,0,0,0,2022-11-24 19:48,绿洲APP,"['https://wx4.sinaimg.cn/large/0081NNUsgy3h8ggj4s2t8j30zk1bek34.jpg', 'https://wx4.sinaimg.cn/large/0081NNUsgy3h8ggj4q8k9j30nx0vxqch.jpg', 'https://wx2.sinaimg.cn/large/0081NNUsgy3h8ggj4q1qjj30jw0qjdnd.jpg', 'https://wx4.sinaimg.cn/large/0081NNUsgy3h8ggj56qrdj30zk1beh6b.jpg', 'https://wx2.sinaimg.cn/large/0081NNUsgy3h8ggj552z3j30x4186x09.jpg', 'https://wx2.sinaimg.cn/large/0081NNUsgy3h8ggj51r2xj30o00w1n31.jpg']",,
4839377131275502,Mgwnv5lOC,2436130255,生活艺术地图lifeartmap,"波光锦影——馆藏陈锦波摄影作品展展期：2022/11/11-12/11周二至周日9:00-17:15,法定节假日8:45-17:30地点：东莞市博物馆一楼展厅东莞市莞城区新芬路36号预约：公众号“东莞市博物馆”→【预约报名】→【预约参观】*进馆需持绿码+48小时内核酸阴性结果#东莞展览推荐#O展览推荐|波光锦影——东莞市博物馆藏陈锦波摄影作品展",,,,东莞展览推荐,0,0,1,2022-11-24 17:08,微博 weibo.com,"['https://wx1.sinaimg.cn/large/913465cfgy1h8f3rqaw7dj20bh0kewh2.jpg', 'https://wx1.sinaimg.cn/large/913465cfgy1h8f3rqqnwtj20qp0g0n1z.jpg', 'https://wx3.sinaimg.cn/large/913465cfgy1h8f3rqo4o1j20u00gcdjm.jpg', 'https://wx3.sinaimg.cn/large/913465cfgy1h8f3rr2onmj20od0g9gpz.jpg', 'https://wx4.sinaimg.cn/large/913465cfgy1h8f3rqgzk9j20fy0fy77g.jpg', 'https://wx2.sinaimg.cn/large/913465cfgy1h8f3rqjlaxj20ff0ffdiu.jpg', 'https://wx4.sinaimg.cn/large/913465cfgy1h8f3rqhxl0j20kw0e9n0e.jpg', 'https://wx3.sinaimg.cn/large/913465cfgy1h8f3rq4dm8j20kw0e9dhp.jpg', 'https://wx2.sinaimg.cn/large/913465cfgy1h8f3rq6ioaj20q80hi42m.jpg']",,
4851240453020563,MluZTcFML,1315591982,第一财经YiMagazine,#东莞放开住房限购#12月26日，东莞市发布《关于进一步优化房地产调控政策的通知》，宣布即日起东莞全域放开住房限购。其中，在莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区等区域暂停实行商品住房限购政策，仅规定该区域内的新建商品住房和二手商品住房，须自商品房买卖合同（或房地产买卖合同）网签备案之日起满3年或取得不动产权证满2年方可上市交易。另外，上述区域之外的其他区域则暂停二手商品住房限售政策。此前，南京、佛山、武汉等地都已放开住房限购。,,,,东莞放开住房限购,2,0,1,2022-12-27 10:48,微博轻享版,['https://wx4.sinaimg.cn/large/001r25zwgy1h9i6drijvuj60zk0pynbq02.jpg'],,
